Protein_ID,Gene,Description,UniProt_Accession,Protein,logFC,FC,AveExpr,SE,P.Value,adj.P.Val,n_group1,n_group2,n_total,model_type
sp|P04180|LCAT_HUMAN,LCAT,Phosphatidylcholine-sterol acyltransferase,P04180,667,0.08096848541590693,1.0577278580994742,22.578460504254735,0.09141751665654735,0.375779261903319,0.8939312300770503,18,18,36,mixed_effects
sp|P01008|ANT3_HUMAN,SERPINC1,Antithrombin-III,P01008,3210,0.19288638998097704,1.1430483185699514,22.088802359643118,0.2183269766103521,0.3769797724077312,0.8956344083169174,18,18,36,mixed_effects
sp|Q9P2T1|GMPR2_HUMAN,GMPR2,GMP reductase 2,Q9P2T1,1240,-0.7271459185494817,0.6040978183204682,7.730846440826983,0.8235277508442831,0.37725535408798494,0.8956344083169174,18,18,36,mixed_effects
sp|Q03167|TGBR3_HUMAN,TGFBR3,Transforming growth factor beta receptor type 3,Q03167,1128,-0.03936716597725459,0.97308169329097,20.48063076091561,0.04460199315768684,0.3774348962670412,0.8956344083169174,18,18,36,mixed_effects
sp|A0A0C4DH36|HV338_HUMAN,IGHV3-38,Probable non-functional immunoglobulin heavy variable 3-38,A0A0C4DH36,1908,0.19116426117322305,1.1416846887136216,14.680621913992589,0.21663911157816057,0.3775557718896656,0.8956344083169174,18,18,36,mixed_effects
sp|P12956|XRCC6_HUMAN,XRCC6,X-ray repair cross-complementing protein 6,P12956,3277,0.21070745081476727,1.1572555253333883,13.862044578554812,0.2390757630057859,0.37813287646415017,0.8957555533797774,18,18,36,mixed_effects
sp|Q15185|TEBP_HUMAN,PTGES3,Prostaglandin E synthase 3,Q15185,1422,0.08070370091718589,1.0575337462233956,16.885039363017192,0.091670870584126,0.37866234944144317,0.8957555533797774,18,18,36,mixed_effects
sp|Q8NHP8|PLBL2_HUMAN,PLBD2,Putative phospholipase B-like 2,Q8NHP8,2558,-0.11608084389218451,0.9226907866435891,14.696775008185313,0.13190001618502722,0.3788230462758321,0.8957555533797774,18,18,36,mixed_effects
sp|Q15369|ELOC_HUMAN,ELOC,Elongin-C,Q15369,1925,0.1353218775544841,1.098337834981013,13.641021803354793,0.15376706162356182,0.37883513023774096,0.8957555533797774,18,18,36,mixed_effects
sp|Q9BZQ8|NIBA1_HUMAN,NIBAN1,Protein Niban 1,Q9BZQ8,180,-0.09481142501038733,0.9363946357866872,14.878134772558475,0.10776936155830877,0.3789880735709358,0.8957555533797774,18,18,36,mixed_effects
sp|Q12794|HYAL1_HUMAN,HYAL1,Hyaluronidase-1,Q12794,3037,-0.12993411966978102,0.9138731810807654,16.698451029077503,0.1478926322908124,0.37963413882708774,0.8957555533797774,18,18,36,mixed_effects
sp|Q86T13|CLC14_HUMAN,CLEC14A,C-type lectin domain family 14 member A,Q86T13,1850,0.18773571037251088,1.1389747074988457,11.88772801003758,0.21370761439831523,0.3796887560076685,0.8957555533797774,18,18,36,mixed_effects
sp|P09012|SNRPA_HUMAN,SNRPA,U1 small nuclear ribonucleoprotein A,P09012,420,0.40990257834313687,1.3285960942323594,11.72051705422615,0.46664834438975134,0.3797282274836712,0.8957555533797774,18,18,36,mixed_effects
sp|Q01813|PFKAP_HUMAN,PFKP,"ATP-dependent 6-phosphofructokinase, platelet type",Q01813,2950,-0.15406864138151016,0.8987123661355302,12.298000962637285,0.1758253404780604,0.38088892599129875,0.8974259824987378,18,18,36,mixed_effects
sp|Q13418|ILK_HUMAN,ILK,Scaffold protein ILK,Q13418,3001,0.3227052588339916,1.2506735426467679,11.431614556283726,0.3683367766786915,0.38096769061669333,0.8974259824987378,18,18,36,mixed_effects
sp|P20382|MCH_HUMAN,PMCH,Pro-MCH,P20382,1811,-0.17303621359012153,0.8869740406287525,14.048247345098765,0.19788718601746094,0.3818903937961854,0.898731436074215,18,18,36,mixed_effects
sp|Q9Y3C8|UFC1_HUMAN,UFC1,Ubiquitin-fold modifier-conjugating enzyme 1,Q9Y3C8,1571,-0.09467854322513866,0.9364808879175635,14.369343344644754,0.108366617144609,0.38228853847711286,0.898731436074215,18,18,36,mixed_effects
sp|Q16719|KYNU_HUMAN,KYNU,Kynureninase,Q16719,1292,-0.28534072340905103,0.8205477959454164,10.721244476604744,0.3270281588020783,0.38292123688024504,0.898731436074215,18,18,36,mixed_effects
sp|Q04941|PLP2_HUMAN,PLP2,Proteolipid protein 2,Q04941,2567,0.17310253335542777,1.1274805401362573,12.989889179075213,0.19844917462883335,0.3830576043536068,0.898731436074215,18,18,36,mixed_effects
sp|P06213|INSR_HUMAN,INSR,Insulin receptor,P06213,1207,0.18003167115713928,1.1329087555118649,11.221575988209478,0.20658994695427715,0.3835115020848543,0.898731436074215,18,18,36,mixed_effects
sp|Q14703|MBTP1_HUMAN,MBTPS1,Membrane-bound transcription factor site-1 protease,Q14703,1333,0.12184061798137141,1.0881222245134752,13.992046397631327,0.1398593203725982,0.38366378182767935,0.898731436074215,18,18,36,mixed_effects
sp|Q14353|GAMT_HUMAN,GAMT,Guanidinoacetate N-methyltransferase,Q14353,2694,0.3643356075395781,1.2872886685403906,10.262017324277075,0.41843070396500753,0.3839075449524112,0.898731436074215,18,18,36,mixed_effects
sp|P19012|K1C15_HUMAN,KRT15,"Keratin, type I cytoskeletal 15",P19012,89,-0.4104008403581064,0.7524142928477481,21.16534047625796,0.47147390669586914,0.38404714219360525,0.898731436074215,18,18,36,mixed_effects
sp|P07602|SAP_HUMAN,PSAP,Prosaposin,P07602,2309,-0.05262296152966336,0.964181757116745,21.624212155238403,0.06045912055314664,0.38408778326994275,0.898731436074215,18,18,36,mixed_effects
sp|Q63HM9|PLCX3_HUMAN,PLCXD3,PI-PLC X domain-containing protein 3,Q63HM9,412,-0.12482385469126557,0.9171160113038536,12.044537416924957,0.14347504049982002,0.38429823518166106,0.898731436074215,18,18,36,mixed_effects
sp|Q10472|GALT1_HUMAN,GALNT1,Polypeptide N-acetylgalactosaminyltransferase 1,Q10472,315,-0.05835073507798768,0.9603613611309805,18.199330792649555,0.06711121731614796,0.384593817217585,0.898731436074215,18,18,36,mixed_effects
sp|Q8NFW1|COMA1_HUMAN,COL22A1,Collagen alpha-1(XXII) chain,Q8NFW1,1549,0.07187795472239603,1.0510839885191738,15.990081737362349,0.0827375828985759,0.3849860053942191,0.898731436074215,18,18,36,mixed_effects
sp|Q9H2A7|CXL16_HUMAN,CXCL16,C-X-C motif chemokine 16,Q9H2A7,790,-0.07975316721727357,0.9462195229451372,18.91032750250148,0.09184978859319055,0.38523014731624183,0.898731436074215,18,18,36,mixed_effects
sp|P62820|RAB1A_HUMAN,RAB1A,Ras-related protein Rab-1A,P62820,1249,-0.06772129805619784,0.9541438556541669,17.555968088665153,0.07804618530148613,0.38555421434713155,0.898731436074215,18,18,36,mixed_effects
sp|P10768|ESTD_HUMAN,ESD,S-formylglutathione hydrolase,P10768,2946,-0.07642616781260722,0.9484041180097073,18.060165051144462,0.08819232148358919,0.38616928040652676,0.898731436074215,18,18,36,mixed_effects
sp|Q11206|SIA4C_HUMAN,ST3GAL4,"CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 4",Q11206,1319,0.07673265593812928,1.0546268673383292,16.568199412262953,0.08854622558013603,0.38617051815839,0.898731436074215,18,18,36,mixed_effects
sp|P21399|ACOHC_HUMAN,ACO1,Cytoplasmic aconitate hydratase,P21399,289,0.09260674583108992,1.0662950872810806,14.06268461454069,0.10693321668531576,0.3864769298859019,0.898731436074215,18,18,36,mixed_effects
sp|P19526|FUT1_HUMAN,FUT1,"Galactoside alpha-(1,2)-fucosyltransferase 1",P19526,617,-0.05316590842201788,0.9638189631937308,16.420659727684253,0.06142049837330164,0.386706652594909,0.898731436074215,18,18,36,mixed_effects
sp|P15121|ALDR_HUMAN,AKR1B1,Aldo-keto reductase family 1 member B1,P15121,1317,-0.15797557456761185,0.8962818738691498,12.83551580573339,0.18264781498627902,0.38708322108109827,0.898731436074215,18,18,36,mixed_effects
sp|P21333|FLNA_HUMAN,FLNA,Filamin-A,P21333,2112,-0.0814829050681373,0.9450857206574813,19.754844576042444,0.09429610743764645,0.3875234137682838,0.898731436074215,18,18,36,mixed_effects
sp|P62913|RL11_HUMAN,RPL11,Large ribosomal subunit protein uL5,P62913,1002,0.20786822669253804,1.1549802858037765,12.314331289143299,0.24055645222993485,0.3875252038335535,0.898731436074215,18,18,36,mixed_effects
sp|P35080|PROF2_HUMAN,PFN2,Profilin-2,P35080,1433,-0.056506941255281135,0.9615895072588565,16.52148216834765,0.06540248513079981,0.3875946596154116,0.898731436074215,18,18,36,mixed_effects
sp|Q15714|T22D1_HUMAN,TSC22D1,TSC22 domain family protein 1,Q15714,1939,0.1668789740189092,1.122627242251425,14.119479738084461,0.19316862342502322,0.3876411197040057,0.898731436074215,18,18,36,mixed_effects
sp|Q8IZS8|CA2D3_HUMAN,CACNA2D3,Voltage-dependent calcium channel subunit alpha-2/delta-3,Q8IZS8,3162,0.15654032409640356,1.1146110213731757,15.306698214701196,0.18160660903945428,0.38870137436153973,0.9005714969775592,18,18,36,mixed_effects
sp|O95865|DDAH2_HUMAN,DDAH2,Putative hydrolase DDAH2,O95865,2203,-0.06919662545794365,0.9531686287188428,16.611498010390424,0.0803717820180584,0.3892618830318274,0.9010247092506869,18,18,36,mixed_effects
sp|P54802|ANAG_HUMAN,NAGLU,Alpha-N-acetylglucosaminidase,P54802,1343,0.07485733503136512,1.0532568765276364,15.3563843513198,0.08703973090806078,0.38976898918183833,0.9010247092506869,18,18,36,mixed_effects
sp|P68402|PA1B2_HUMAN,PAFAH1B2,Platelet-activating factor acetylhydrolase IB subunit alpha2,P68402,1476,-0.13651904744128535,0.9097114725969366,15.22001647131205,0.15891396976039418,0.3902990388311731,0.9010247092506869,18,18,36,mixed_effects
sp|P08842|STS_HUMAN,STS,Steryl-sulfatase,P08842,951,-0.20077459386079616,0.8700832835796624,13.59744147865343,0.23373891089729185,0.3903573470857109,0.9010247092506869,18,18,36,mixed_effects
sp|P61313|RL15_HUMAN,RPL15,Large ribosomal subunit protein eL15,P61313,3347,0.24909724364853134,1.188463209722509,11.8735299452863,0.29004514208822857,0.39043854795142174,0.9010247092506869,18,18,36,mixed_effects
sp|Q9BU02|THTPA_HUMAN,THTPA,Thiamine-triphosphatase,Q9BU02,1855,-0.21135003136771363,0.8637286013308353,10.908415747328121,0.2461806086909016,0.3906075098932199,0.9010247092506869,18,18,36,mixed_effects
sp|P23634|AT2B4_HUMAN,ATP2B4,Plasma membrane calcium-transporting ATPase 4,P23634,1273,0.04329934140886359,1.0304677407738316,15.76315338144574,0.05049208138288474,0.3911425585983861,0.9010247092506869,18,18,36,mixed_effects
sp|P51511|MMP15_HUMAN,MMP15,Matrix metalloproteinase-15,P51511,555,-0.06890428185461576,0.953361795658637,17.580454131151043,0.08041063315602087,0.39149733256582964,0.9010247092506869,18,18,36,mixed_effects
sp|P50395|GDIB_HUMAN,GDI2,Rab GDP dissociation inhibitor beta,P50395,510,-0.07783476988909328,0.9474785779563794,17.21939540462784,0.09085199878240832,0.39159937063909334,0.9010247092506869,18,18,36,mixed_effects
sp|P14854|CX6B1_HUMAN,COX6B1,Cytochrome c oxidase subunit 6B1,P14854,670,0.9461211973899779,1.9266856375344397,8.282188264624482,1.105586362730872,0.3921282369712925,0.9010247092506869,18,18,36,mixed_effects
sp|P14384|CBPM_HUMAN,CPM,Carboxypeptidase M,P14384,2906,0.17652077977518416,1.1301551009819069,12.044026239075869,0.20629444120305734,0.3921781520722931,0.9010247092506869,18,18,36,mixed_effects
sp|P18827|SDC1_HUMAN,SDC1,Syndecan-1,P18827,1212,0.1917278736741759,1.1421307937125689,11.174829186268624,0.22411787906053138,0.39228668053722693,0.9010247092506869,18,18,36,mixed_effects
sp|P01903|DRA_HUMAN,HLA-DRA,"HLA class II histocompatibility antigen, DR alpha chain",P01903,1838,0.1075078914691918,1.0773655890351475,13.96677034228756,0.12579789256042342,0.39276817040175405,0.9010247092506869,18,18,36,mixed_effects
sp|Q14980|NUMA1_HUMAN,NUMA1,Nuclear mitotic apparatus protein 1,Q14980,3102,0.22991608423563975,1.1727667321269668,12.268284994115703,0.26940030834329587,0.3934172300179525,0.9010247092506869,18,18,36,mixed_effects
sp|P05090|APOD_HUMAN,APOD,Apolipoprotein D,P05090,3292,-0.03798081347200579,0.9740172219976446,28.135533097979234,0.044566345432260325,0.3940859894582106,0.9010247092506869,18,18,36,mixed_effects
sp|Q9BY67|CADM1_HUMAN,CADM1,Cell adhesion molecule 1,Q9BY67,2491,0.042595332202215924,1.0299650137390257,20.198979862491804,0.04998449536455795,0.3941192475099885,0.9010247092506869,18,18,36,mixed_effects
sp|P48740|MASP1_HUMAN,MASP1,Mannan-binding lectin serine protease 1,P48740,2451,0.0510210861030258,1.0359979053594333,23.043301707045188,0.05987470024400872,0.3941414073038306,0.9010247092506869,18,18,36,mixed_effects
sp|P17174|AATC_HUMAN,GOT1,"Aspartate aminotransferase, cytoplasmic",P17174,1256,0.07740248915196815,1.055116636903755,19.83361561851556,0.0908391681300478,0.39416815952170614,0.9010247092506869,18,18,36,mixed_effects
sp|P23468|PTPRD_HUMAN,PTPRD,Receptor-type tyrosine-protein phosphatase delta,P23468,3080,-0.0545980456378656,0.9628626723046316,20.086487109200913,0.06408802067987357,0.3942569446855956,0.9010247092506869,18,18,36,mixed_effects
sp|Q9H6E4|CC134_HUMAN,CCDC134,Coiled-coil domain-containing protein 134,Q9H6E4,3208,0.13225219551461018,1.0960033405232088,13.885585328765357,0.15540999031978794,0.3947754516217795,0.9010247092506869,18,18,36,mixed_effects
sp|Q9Y5W5|WIF1_HUMAN,WIF1,Wnt inhibitory factor 1,Q9Y5W5,1515,-0.06681212785612159,0.9547453358913539,16.612504760525987,0.07855056116800993,0.3950126673265094,0.9010247092506869,18,18,36,mixed_effects
sp|P30740|ILEU_HUMAN,SERPINB1,Leukocyte elastase inhibitor,P30740,456,-0.16014958476058036,0.8949322757310249,13.557622031159802,0.18828786391949814,0.3950154132996385,0.9010247092506869,18,18,36,mixed_effects
sp|Q9UGM5|FETUB_HUMAN,FETUB,Fetuin-B,Q9UGM5,1452,0.08371210284068054,1.059741285512509,20.200115211463682,0.09847208823222542,0.39526395549914517,0.9010247092506869,18,18,36,mixed_effects
sp|P54578|UBP14_HUMAN,USP14,Ubiquitin carboxyl-terminal hydrolase 14,P54578,866,0.1878854541953483,1.1390929329543955,12.748522000056008,0.22102931543919108,0.39529858469790347,0.9010247092506869,18,18,36,mixed_effects
sp|Q92928|RAB1C_HUMAN / sp|Q9H0U4|RAB1B_HUMAN,RAB1C / RAB1B,Putative Ras-related protein Rab-1C,Q92928,382,-0.06856669262399369,0.9535849074907188,17.433165128204912,0.08076339015044225,0.3958911145225432,0.9017668137944377,18,18,36,mixed_effects
sp|Q14240|IF4A2_HUMAN,EIF4A2,Eukaryotic initiation factor 4A-II,Q14240,2249,0.13339559331719322,1.09687231456244,15.563639803319852,0.15736811130988088,0.3966240211531973,0.9024218064720998,18,18,36,mixed_effects
sp|Q9UBC2|EP15R_HUMAN,EPS15L1,Epidermal growth factor receptor substrate 15-like 1,Q9UBC2,385,0.14405719439270723,1.1050082910261805,12.193355416470816,0.1701526411625271,0.39719855633965706,0.9024218064720998,18,18,36,mixed_effects
sp|Q96A99|PTX4_HUMAN,PTX4,Pentraxin-4,Q96A99,1309,0.15821368678262868,1.1159045938459828,11.844314016356535,0.18708220302882533,0.39772529007379964,0.9024218064720998,18,18,36,mixed_effects
sp|P48507|GSH0_HUMAN,GCLM,Glutamate--cysteine ligase regulatory subunit,P48507,2277,0.3617378536710587,1.2849728289965978,10.475799300132842,0.4282435393814707,0.3982776605419265,0.9024218064720998,18,18,36,mixed_effects
sp|Q13813|SPTN1_HUMAN,SPTAN1,"Spectrin alpha chain, non-erythrocytic 1",Q13813,2952,0.1611735697415152,1.118196372382488,16.077726368900127,0.19095584471575475,0.39864939907681596,0.9024218064720998,18,18,36,mixed_effects
sp|P31321|KAP1_HUMAN,PRKAR1B,cAMP-dependent protein kinase type I-beta regulatory subunit,P31321,3311,-0.06027538331945214,0.9590810313410165,16.44392379669236,0.07141832933701255,0.3986826026144874,0.9024218064720998,18,18,36,mixed_effects
sp|P26927|HGFL_HUMAN,MST1,Hepatocyte growth factor-like protein,P26927,3357,0.13144504471472088,1.0953903263189608,15.052615331107454,0.15584059560747593,0.39897217492788184,0.9024218064720998,18,18,36,mixed_effects
sp|Q9H4M9|EHD1_HUMAN,EHD1,EH domain-containing protein 1,Q9H4M9,1483,0.09725842306881056,1.0697386879039927,15.956405153619441,0.11534248680642775,0.39910865652869965,0.9024218064720998,18,18,36,mixed_effects
sp|Q9NZL9|MAT2B_HUMAN,MAT2B,Methionine adenosyltransferase 2 subunit beta,Q9NZL9,2815,-0.20753583410706833,0.866015148328526,12.107909436747224,0.24626880349632674,0.39938463187873363,0.9024218064720998,18,18,36,mixed_effects
sp|Q9NYL2|M3K20_HUMAN,MAP3K20,Mitogen-activated protein kinase kinase kinase 20,Q9NYL2,1040,-0.1623238823824978,0.8935845317536122,12.206893846773504,0.19270061989865417,0.399584767610462,0.9024218064720998,18,18,36,mixed_effects
sp|Q92688|AN32B_HUMAN,ANP32B,Acidic leucine-rich nuclear phosphoprotein 32 family member B,Q92688,2050,0.15712294650024924,1.1150612402199742,13.118246022599216,0.18662000854875585,0.39982124955734166,0.9024218064720998,18,18,36,mixed_effects
sp|Q10588|BST1_HUMAN,BST1,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 2,Q10588,1767,0.13884582874842272,1.1010239326849292,13.35260076284729,0.16497657585170455,0.40000665399475743,0.9024218064720998,18,18,36,mixed_effects
sp|P30273|FCERG_HUMAN,FCER1G,High affinity immunoglobulin epsilon receptor subunit gamma,P30273,1783,0.13203889268570082,1.0958413081289797,13.540554297668267,0.15691987139846905,0.4001006421673441,0.9024218064720998,18,18,36,mixed_effects
sp|O15123|ANGP2_HUMAN,ANGPT2,Angiopoietin-2,O15123,966,-0.13373189048274764,0.9114706520176716,13.678833166925703,0.15900221124582017,0.4003090703611001,0.9024218064720998,18,18,36,mixed_effects
sp|P38606|VATA_HUMAN,ATP6V1A,V-type proton ATPase catalytic subunit A,P38606,1863,0.1431462233230722,1.1043107681185111,14.361010937822574,0.17028403009278792,0.4005540650035043,0.9024218064720998,18,18,36,mixed_effects
sp|Q92544|TM9S4_HUMAN,TM9SF4,Transmembrane 9 superfamily member 4,Q92544,2884,0.2622763186716397,1.199369606464804,11.176955855415429,0.3120698068616481,0.4006610646907701,0.9024218064720998,18,18,36,mixed_effects
sp|P56202|CATW_HUMAN,CTSW,Cathepsin W,P56202,1092,0.17332816448566443,1.1276568869008343,11.834578144632776,0.20626061033542537,0.4007201627318383,0.9024218064720998,18,18,36,mixed_effects
sp|P49641|MA2A2_HUMAN,MAN2A2,Alpha-mannosidase 2x,P49641,3113,-0.05820479092171894,0.9604585169498703,22.931459069255823,0.06939234938644179,0.40159377797754514,0.9032346568910047,18,18,36,mixed_effects
sp|P07858|CATB_HUMAN,CTSB,Cathepsin B,P07858,2875,0.06362643334193856,1.045089453177551,19.331302534347323,0.07585964913402249,0.40161588355544375,0.9032346568910047,18,18,36,mixed_effects
sp|Q9NP97|DLRB1_HUMAN,DYNLRB1,Dynein light chain roadblock-type 1,Q9NP97,2254,-0.10748647093053922,0.9282038129617439,15.043099714324118,0.12824715650204088,0.401963468477075,0.903414901207957,18,18,36,mixed_effects
sp|P20340|RAB6A_HUMAN,RAB6A,Ras-related protein Rab-6A,P20340,2065,0.15663077459060232,1.1146809046647386,12.154354637518804,0.18704111172323423,0.40236011216215684,0.9035028171721423,18,18,36,mixed_effects
sp|P17980|PRS6A_HUMAN,PSMC3,26S proteasome regulatory subunit 6A,P17980,1542,0.1561037063095323,1.1142737461003855,13.044320061118121,0.1865169359643795,0.4026256260373192,0.9035028171721423,18,18,36,mixed_effects
sp|P02748|CO9_HUMAN,C9,Complement component C9,P02748,358,0.08117326906672727,1.0578780081589056,23.724848786748776,0.09702500489094255,0.4028049859861593,0.9035028171721423,18,18,36,mixed_effects
sp|Q9C0A0|CNTP4_HUMAN,CNTNAP4,Contactin-associated protein-like 4,Q9C0A0,1391,-0.059476114439144245,0.959612519966027,18.100582611668322,0.07116376507323466,0.4032876709668336,0.9037413033136386,18,18,36,mixed_effects
sp|Q96FE7|P3IP1_HUMAN,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,Q96FE7,482,0.09565379807595033,1.068549541797451,18.505853384817847,0.11448935992662879,0.4034463840725183,0.9037413033136386,18,18,36,mixed_effects
sp|P12814|ACTN1_HUMAN,ACTN1,Alpha-actinin-1,P12814,2905,0.13090024371802952,1.0949767551479574,17.587199140832574,0.15693546583550227,0.4042233007201549,0.9038066397702644,18,18,36,mixed_effects
sp|P08185|CBG_HUMAN,SERPINA6,Corticosteroid-binding globulin,P08185,169,0.09419069484396331,1.0674664259934796,17.22802681319599,0.11295715811548708,0.4043586875905084,0.9038066397702644,18,18,36,mixed_effects
sp|P13798|ACPH_HUMAN,APEH,Acylamino-acid-releasing enzyme,P13798,342,-0.0667312553280273,0.9547988571352691,17.22785909226525,0.08005106086289326,0.4045015598625822,0.9038066397702644,18,18,36,mixed_effects
sp|P37802|TAGL2_HUMAN,TAGLN2,Transgelin-2,P37802,654,0.07299985814726807,1.051901675775823,16.500092391030694,0.08757914109452343,0.4045457783696388,0.9038066397702644,18,18,36,mixed_effects
sp|Q9Y3Z3|SAMH1_HUMAN,SAMHD1,Deoxynucleoside triphosphate triphosphohydrolase SAMHD1,Q9Y3Z3,1603,0.2842270931887261,1.2177576896016369,12.45779315219282,0.34123694006289723,0.4048832029633973,0.9039626302778295,18,18,36,mixed_effects
sp|Q15165|PON2_HUMAN,PON2,Serum paraoxonase/arylesterase 2,Q15165,2197,-0.08415837551275376,0.9433346882494378,15.669763081622548,0.10126390475421265,0.40592860715353096,0.9053769810531757,18,18,36,mixed_effects
sp|P62736|ACTA_HUMAN / sp|P63267|ACTH_HUMAN,ACTA2 / ACTG2,"Actin, aortic smooth muscle",P62736,208,0.03253889105201396,1.022810510506725,21.86774720799283,0.03916803842268722,0.40611425170243887,0.9053769810531757,18,18,36,mixed_effects
sp|Q4G148|GXLT1_HUMAN,GXYLT1,Glucoside xylosyltransferase 1,Q4G148,825,0.0780458500834966,1.0555872645718494,15.10331952577764,0.09398746978748013,0.406320752894202,0.9053769810531757,18,18,36,mixed_effects
sp|Q8NFQ8|TOIP2_HUMAN,TOR1AIP2,Torsin-1A-interacting protein 2,Q8NFQ8,3181,-0.18125184351984358,0.881937396687277,12.466957072978989,0.2184017696872394,0.4065947686420699,0.9053903285912407,18,18,36,mixed_effects
sp|Q13683|ITA7_HUMAN,ITGA7,Integrin alpha-7,Q13683,2827,0.08798030916355418,1.0628811673688832,13.547103848305525,0.1061396933794382,0.4071550381908813,0.9060406581085618,18,18,36,mixed_effects
sp|P09936|UCHL1_HUMAN,UCHL1,Ubiquitin carboxyl-terminal hydrolase isozyme L1,P09936,1053,0.15010318980296333,1.1096488376626261,17.84267840356553,0.18144498837229756,0.4080865600177098,0.9064311805400282,18,18,36,mixed_effects
sp|P31949|S10AB_HUMAN,S100A11,Protein S100-A11,P31949,74,-0.07033513048249418,0.9524167309398245,16.811669214564454,0.0851017133641781,0.4085300835788934,0.9064311805400282,18,18,36,mixed_effects
sp|Q9P2T0|SPMA2_HUMAN,SPMAP2,Sperm microtubule associated protein 2,Q9P2T0,2620,0.27599075091989217,1.21082532135626,10.74878773774401,0.33412766489289825,0.40880188521659766,0.9064311805400282,18,18,36,mixed_effects
sp|Q9UF11|PKHB1_HUMAN,PLEKHB1,Pleckstrin homology domain-containing family B member 1,Q9UF11,2392,-0.08487010614209052,0.9428694238746033,15.021113344076198,0.10278420074461846,0.4089677143307031,0.9064311805400282,18,18,36,mixed_effects
sp|O43897|TLL1_HUMAN,TLL1,Tolloid-like protein 1,O43897,2259,-0.0766136145684936,0.9482809015837529,16.67042305384563,0.09282939001626632,0.4091920042586076,0.9064311805400282,18,18,36,mixed_effects
sp|Q8TER0|SNED1_HUMAN,SNED1,"Sushi, nidogen and EGF-like domain-containing protein 1",Q8TER0,394,0.09019417993801125,1.0645134512938612,20.64673084511591,0.10934233072834726,0.40944035469135376,0.9064311805400282,18,18,36,mixed_effects
sp|P01042|KNG1_HUMAN,KNG1,Kininogen-1,P01042,2205,0.10320199768863864,1.074154857947932,26.410572476827838,0.12514511989995802,0.4095654497176445,0.9064311805400282,18,18,36,mixed_effects
sp|Q86Y82|STX12_HUMAN,STX12,Syntaxin-12,Q86Y82,1707,-0.05587614092549834,0.9620100421523776,17.152656796582992,0.06786747445071692,0.410330299798329,0.9064311805400282,18,18,36,mixed_effects
sp|P68032|ACTC_HUMAN,ACTC1,"Actin, alpha cardiac muscle 1",P68032,3068,0.032289671315553665,1.0226338393856256,21.882309821148073,0.03925045704246283,0.41070295754931996,0.9064311805400282,18,18,36,mixed_effects
sp|Q8IWE2|NXP20_HUMAN,FAM114A1,Protein NOXP20,Q8IWE2,213,0.24082630231656932,1.1816692676826175,11.732437018091462,0.2928876098084424,0.4109356662703899,0.9064311805400282,18,18,36,mixed_effects
sp|P02750|A2GL_HUMAN,LRG1,Leucine-rich alpha-2-glycoprotein,P02750,697,-0.14333741525956137,0.9054221995251899,18.413910670779565,0.17437411684204676,0.41107072421923285,0.9064311805400282,18,18,36,mixed_effects
sp|Q86TY3|ARMD4_HUMAN,ARMH4,Armadillo-like helical domain-containing protein 4,Q86TY3,1584,-0.06336910672589599,0.9570265761322282,18.19270900395973,0.07713807696292267,0.41136022130675953,0.9064311805400282,18,18,36,mixed_effects
sp|Q15782|CH3L2_HUMAN,CHI3L2,Chitinase-3-like protein 2,Q15782,1193,-0.32395636201252737,0.7988760801262654,10.733749181021615,0.39444348636795523,0.4114755135955537,0.9064311805400282,18,18,36,mixed_effects
sp|Q14517|FAT1_HUMAN,FAT1,Protocadherin Fat 1,Q14517,839,-0.032639037673067126,0.9776303389430793,18.270885139754153,0.03974669241656186,0.4115459134543168,0.9064311805400282,18,18,36,mixed_effects
sp|Q4ZHG4|FNDC1_HUMAN,FNDC1,Fibronectin type III domain-containing protein 1,Q4ZHG4,365,-0.052275927448140115,0.9644137147848679,20.373100055724123,0.06366246443581076,0.41156535252882764,0.9064311805400282,18,18,36,mixed_effects
sp|Q99983|OMD_HUMAN,OMD,Osteomodulin,Q99983,2795,0.05852312236704108,1.0413991413864836,23.704772123829756,0.07127931715040434,0.411623869434104,0.9064311805400282,18,18,36,mixed_effects
sp|Q96EE4|CC126_HUMAN,CCDC126,Coiled-coil domain-containing protein 126,Q96EE4,2133,0.07629307535165333,1.0543055777630521,18.248167985389465,0.09298096788949983,0.4119177005001755,0.9064872913938716,18,18,36,mixed_effects
sp|Q5VV43|K0319_HUMAN,KIAA0319,Dyslexia-associated protein KIAA0319,Q5VV43,856,-0.04007342131350824,0.9726054485336912,21.124071757583373,0.048877230973888595,0.4122850187069421,0.9067049434844078,18,18,36,mixed_effects
sp|Q9HDC9|APMAP_HUMAN,APMAP,Adipocyte plasma membrane-associated protein,Q9HDC9,2523,-0.057707155702311254,0.9607898693236094,18.258545069196654,0.0705294107585921,0.41324306138234834,0.907803738662283,18,18,36,mixed_effects
sp|O15145|ARPC3_HUMAN,ARPC3,Actin-related protein 2/3 complex subunit 3,O15145,2324,0.11403281021759473,1.082249257093747,14.834154179312355,0.1394091915706353,0.4133731962636741,0.907803738662283,18,18,36,mixed_effects
